D�a;Mes;Hora;Minuto;Dia/noche;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Humedad relativa del aire 1 [%] - E_AH_REL1;Sistema FV Andes 80kWp - Meteocontrol Si-I-420-T BM: MI-1 BM: MI-2 - Radiación [Wh/m²] - SRAD;Sistema FV Andes 80kWp - Básicos - Temperatura de modulos [°C] - T_M0;Sistema FV Andes 80kWp - Básicos - TempT [t] - TA;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Radiación [Wh/m²] - SRAD
26;1;3;30;1;92.775;0.995;13.147;25.915;0
26;1;3;45;1;92.602;0.994;12.975;25.696;0
26;1;4;0;1;92.012;0.993;12.893;25.545;0
26;1;4;15;1;92.019;1;13.101;25.633;0
26;1;4;30;1;92.593;0.995;12.994;25.54;0
26;1;4;45;1;92.84;0.997;13.139;25.773;0
26;1;5;0;1;92.527;0.999;13.465;26.199;0
26;1;5;15;1;93.849;0.994;13.319;25.612;0
26;1;5;30;1;94.815;0.991;13.035;25.213;0
26;1;5;45;1;94.264;0.992;13.273;25.51;0.003
26;1;6;0;1;94.023;1.007;13.384;25.616;0.002
26;1;6;15;1;94.287;2.503;12.441;24.573;1.011
26;1;6;30;1;92.542;8.237;12.412;24.783;7.769
26;1;6;45;1;92.423;15.521;13.081;25.467;15.577
26;1;7;0;1;90.125;43.62;14.462;27.244;54.049
26;1;7;15;1;90.77;61.047;15.57;28.179;67.452
26;1;7;30;1;90.801;110.319;15.6;27.753;118.276
26;1;7;45;1;85.76;353.021;21.008;32.522;290.696
26;1;8;0;1;81.581;501.905;28.384;38.145;392.011
26;1;8;15;1;77.492;448.769;30.328;39.848;364.601
26;1;8;30;1;68.174;560.099;34.704;42.807;445.874
26;1;8;45;1;63.659;657.109;39.864;44.523;522.726
26;1;9;0;1;57.437;750.627;43.649;45.241;609.679
26;1;9;15;1;59.051;862.561;47.159;45.39;728.118
26;1;9;30;1;53.211;946.985;54.649;44.371;826.144
26;1;9;45;1;50.483;950.817;56.527;43.631;835.194
26;1;10;0;1;55.763;585.061;46.415;44.474;515.508
26;1;10;15;1;58.862;659.748;40.935;44.493;615.447
26;1;10;30;1;59.217;626.419;34.45;42.415;595.441
26;1;10;45;1;52.461;798.944;48.791;44.859;768.51
26;1;11;0;1;53.355;625.758;38.476;44.228;587.338
26;1;11;15;1;48.708;1081.553;52.466;44.491;1054.519
26;1;11;30;1;57.612;178.995;38.661;43.887;172.694
26;1;11;45;1;61.243;70.47;25.265;39.072;69.241
26;1;12;0;0;63.989;71.609;22.76;37.293;79.526
26;1;12;15;0;62.805;147.128;24.095;38.175;173.334
26;1;12;30;0;58.291;524.899;31.969;42.217;567.561
26;1;12;45;0;52.569;787.975;49.611;45.127;832.837
26;1;1;0;0;58.708;125.127;32.252;41.839;108.647
26;1;1;15;0;64.407;206.214;24.398;38.154;235.692
26;1;1;30;0;61.429;269.579;28.694;40.716;332.459
26;1;1;45;0;62.514;276.14;30.412;41.541;406.27
26;1;2;0;0;63.082;184.877;27.023;39.88;290.656
26;1;2;15;0;65.781;137.751;25.079;38.41;185.506
26;1;2;30;0;65.431;168.96;25.573;38.723;281.36
26;1;2;45;0;66.111;102.393;23.045;37.219;163.612
26;1;3;0;0;65.47;163.773;23.749;37.811;319.577
26;1;3;15;0;61.625;258.741;27.899;40.587;675.559
26;1;3;30;0;61.057;213.469;27.465;40.298;398.895
26;1;3;45;0;59.793;159.561;27.211;40.184;255.626
26;1;4;0;0;68.649;50.025;19.545;34.448;61.379
26;1;4;15;0;87.819;49.087;14.901;29.153;50.724
26;1;4;30;0;88.65;102.335;16.48;30.464;210.009
26;1;4;45;0;82.333;128.549;18.692;32.957;262.295
26;1;5;0;0;79.091;145.025;20.585;34.869;281.633
26;1;5;15;0;78.498;93.083;20.505;34.865;175.999
26;1;5;30;0;77.903;79.335;19.42;33.81;133.691
26;1;5;45;0;78.226;62.715;19.458;33.793;78.166
26;1;6;0;0;81.117;32.989;18.188;32.235;36.096
26;1;6;15;0;82.05;3.604;16.318;30.753;2.029
26;1;6;30;0;83.479;1.026;15.494;29.735;0
26;1;6;45;0;84.771;1.031;15.632;29.655;0
26;1;7;0;0;85.614;1.029;15.45;29.69;0
26;1;7;15;0;84.816;1.028;15.487;29.792;0
26;1;7;30;0;84.619;1.031;15.683;29.945;0
26;1;7;45;0;83.796;1.032;15.883;30.18;0
26;1;8;0;0;84.209;1.026;14.761;29.031;0
26;1;8;15;0;84.59;1.019;14.027;28.162;0
26;1;8;30;0;87.393;1.018;13.498;27.158;0
26;1;8;45;0;93.021;1.007;12.611;25.108;0
26;1;9;0;0;92.327;1.007;12.548;25.046;0
26;1;9;15;0;91.043;1.008;13.085;26.078;0
26;1;9;30;0;90.961;1.011;13.029;25.917;0
26;1;9;45;0;90.859;1.01;13.14;25.932;0
26;1;10;0;0;91.891;1.009;13.333;25.749;0
26;1;10;15;0;91.927;1.009;13.391;25.77;0
26;1;10;30;0;91.499;1.009;13.423;25.981;0
26;1;10;45;0;90.601;1.004;13.364;25.991;0
26;1;11;0;0;89.282;1.007;13.913;26.739;0
26;1;11;15;0;89.939;1.007;14.153;27.082;0
26;1;11;30;0;91.073;1.001;14.019;26.725;0
26;1;11;45;0;90.969;1;13.563;26.083;0
27;1;12;0;1;89.879;0.997;13.443;25.971;0
27;1;12;15;1;91.665;0.995;13.283;25.654;0
27;1;12;30;1;88.286;0.993;13.491;26.322;0
27;1;12;45;1;89.274;0.996;13.744;26.442;0.001
27;1;1;0;1;87.26;1.001;13.978;27.02;0
27;1;1;15;1;90.935;0.997;13.503;25.802;0
27;1;1;30;1;92.128;0.991;13.282;25.251;0
27;1;1;45;1;89.987;0.997;13.412;25.832;0.097
27;1;2;0;1;92.238;0.993;13.175;25.18;0
27;1;2;15;1;90.125;0.994;13.528;25.839;0.38
27;1;2;30;1;89.363;1;13.841;26.345;0.191
27;1;2;45;1;89.708;0.997;13.86;26.246;0.125
27;1;3;0;1;88.739;0.997;14.019;26.564;0.009
27;1;3;15;1;88.611;0.999;14.139;26.819;0.004
27;1;3;30;1;88.141;0.999;14.073;26.83;0
27;1;3;45;1;88.535;0.993;13.843;26.722;0
27;1;4;0;1;91.072;0.993;13.341;25.756;0
27;1;4;15;1;91.5;0.988;13.31;25.488;0
27;1;4;30;1;89.495;0.99;13.395;25.856;0
27;1;4;45;1;89.611;0.99;13.436;25.98;0
27;1;5;0;1;90.399;0.996;13.65;25.928;0
27;1;5;15;1;89.245;0.993;13.621;25.916;0
27;1;5;30;1;89.354;0.997;13.609;26.254;0
27;1;5;45;1;89.678;0.995;13.661;26.258;0
27;1;6;0;1;89.864;1.005;13.796;26.446;0
27;1;6;15;1;89.102;1.675;13.367;25.853;0.124
27;1;6;30;1;87.739;8.917;13.051;25.303;7.115
27;1;6;45;1;88.375;20.781;13.305;25.277;20.746
27;1;7;0;1;88.041;43.489;14.357;26.317;43.789
27;1;7;15;1;85.631;85.246;15.911;28.213;87.38
27;1;7;30;1;84.439;140.712;17.646;29.866;135.835
27;1;7;45;1;81.223;305.15;21.847;33.503;254.705
27;1;8;0;1;74.284;392.077;29.141;39.252;333.44
27;1;8;15;1;72.481;157.025;27.638;39.1;135.95
27;1;8;30;1;79.58;133.428;22.004;34.687;129.384
27;1;8;45;1;76.86;177.686;22.861;35.578;175.409
27;1;9;0;1;73.439;186.779;23.351;36.303;192.141
27;1;9;15;1;72.54;213.16;23.887;36.521;202.465
27;1;9;30;1;77.832;160.619;21.851;34.336;156.21
27;1;9;45;1;69.979;680.238;33.603;41.003;611.501
27;1;10;0;1;62.191;832.221;47.424;45.394;765.127
27;1;10;15;1;57.003;966.681;52.341;45.242;901.775
27;1;10;30;1;55.056;988.206;53.836;44.944;929.21
27;1;10;45;1;55.437;550.472;47.628;44.322;529.445
27;1;11;0;1;60.999;239.816;28.983;40.561;239.041
27;1;11;15;1;60.205;640.059;34.022;42.317;626.628
27;1;11;30;1;54.416;547.521;45.053;45.036;565.622
27;1;11;45;1;56.752;371.063;32.825;42.556;374.572
27;1;12;0;0;55.78;945.856;46.87;44.731;961.669
27;1;12;15;0;43.929;873.998;57.257;43.297;879.273
27;1;12;30;0;53.075;109.014;32.985;42.441;87.401
27;1;12;45;0;61.513;93.883;24.672;38.673;104.146
27;1;1;0;0;62.085;257.18;27.921;40.253;297.615
27;1;1;15;0;62.453;268.965;29.917;41.189;333.3
27;1;1;30;0;63.849;301.182;32.5;41.952;362.896
27;1;1;45;0;64.085;50.574;21.868;36.412;55.523
27;1;2;0;0;77.962;61.627;15.657;30.97;60.065
27;1;2;15;0;83.489;169.235;17.524;31.858;209.849
27;1;2;30;0;80.138;299.971;21.654;35.374;582.547
27;1;2;45;0;74.22;352.623;25.819;38.732;744.757
27;1;3;0;0;72.469;194.427;25.461;38.495;314.303
27;1;3;15;0;71.548;119.186;23.062;36.913;139.851
27;1;3;30;0;73.211;90.131;20.759;35.286;99.984
27;1;3;45;0;75.634;190.803;19.74;34.678;284.997
27;1;4;0;0;70.381;244.137;23.919;37.869;554.334
27;1;4;15;0;64.753;253.439;26.752;39.75;579.641
27;1;4;30;0;62.263;161.542;25.311;39.217;446.758
27;1;4;45;0;62.303;126.537;22.619;37.581;350.512
27;1;5;0;0;61.537;110.477;22.974;37.905;167.009
27;1;5;15;0;66.771;81.784;21.356;36.05;125.244
27;1;5;30;0;67.109;122.804;21.109;35.763;182.571
27;1;5;45;0;73.451;19.667;18.349;33.256;20.79
27;1;6;0;0;74.974;17.005;16.753;31.561;18.064
27;1;6;15;0;74.465;2.291;16.447;31.345;0.685
27;1;6;30;0;77.326;1.041;16.014;30.566;0
27;1;6;45;0;80.854;1.037;15.709;29.973;0
27;1;7;0;0;79.889;1.04;16.126;30.624;0
27;1;7;15;0;79.3;1.042;16.091;30.524;0
27;1;7;30;0;78.852;1.039;15.778;30.112;0
27;1;7;45;0;80.197;1.036;15.714;29.754;0
27;1;8;0;0;74.483;1.028;14.711;28.412;0
27;1;8;15;0;75.649;1.026;14.435;28.218;0
27;1;8;30;0;79.393;1.025;14.137;27.332;0
27;1;8;45;0;82.047;1.019;13.615;26.399;0
27;1;9;0;0;84.759;1.007;12.33;24.721;0
27;1;9;15;0;85.43;1.006;11.889;23.991;0
27;1;9;30;0;85.235;1.003;11.623;23.322;0
27;1;9;45;0;84.883;1.003;11.316;22.764;0
27;1;10;0;0;84.027;1.003;11.162;22.484;0
27;1;10;15;0;84.461;1.002;10.944;22.041;0
27;1;10;30;0;84.349;1;10.891;21.825;0
27;1;10;45;0;84.511;1.004;10.736;21.48;0
27;1;11;0;0;84.701;1;11.065;21.719;0.081
27;1;11;15;0;83.385;1.01;12.041;23.041;0.163
27;1;11;30;0;83.979;1.005;11.573;22.486;0
27;1;11;45;0;85.407;0.999;10.757;21.481;0
28;1;12;0;1;85.013;0.997;10.72;22.087;0
28;1;12;15;1;86.129;0.997;10.605;21.264;0
28;1;12;30;1;86.735;0.992;10.498;20.927;0
28;1;12;45;1;86.335;0.997;10.887;21.237;0.155
28;1;1;0;1;85.212;1.003;11.581;22.072;0.015
28;1;1;15;1;82.781;1.009;12.295;23.496;0.367
28;1;1;30;1;83.014;1.008;12.637;23.96;0.017
28;1;1;45;1;85.115;1.003;12.353;23.214;0
28;1;2;0;1;85.409;0.997;12.163;23.115;0
28;1;2;15;1;85.841;0.994;12.029;23.003;0
28;1;2;30;1;85.661;0.993;12.018;23.149;0
28;1;2;45;1;87.445;0.989;11.27;22.097;0
28;1;3;0;1;87.943;0.985;11.037;21.785;0
28;1;3;15;1;88.449;0.986;11.475;22.11;0
28;1;3;30;1;88.187;0.987;11.865;22.544;0
28;1;3;45;1;86.303;0.987;11.627;22.515;0
28;1;4;0;1;87.173;0.977;10.519;20.896;0
28;1;4;15;1;87.188;0.975;10.039;20.252;0
28;1;4;30;1;87.421;0.977;9.653;19.5;0
28;1;4;45;1;86.559;0.981;9.801;19.618;0.09
28;1;5;0;1;85.651;0.994;10.877;21.063;0.419
28;1;5;15;1;86.638;0.987;9.763;19.222;0
28;1;5;30;1;87.72;0.983;8.915;17.949;0
28;1;5;45;1;86.542;0.988;8.895;17.873;0
28;1;6;0;1;85.698;1.007;8.953;17.853;0
28;1;6;15;1;86.033;2.686;8.735;17.565;0.881
28;1;6;30;1;86.126;9.94;8.821;17.692;9.319
28;1;6;45;1;84.667;18.215;9.49;18.809;19.037
28;1;7;0;1;83.903;57.61;10.253;19.88;45.054
28;1;7;15;1;78.499;222.614;16.822;27.771;141.56
28;1;7;30;1;74.059;278.64;21.968;33.1;185.833
28;1;7;45;1;75.729;354.952;25.049;34.902;245.614
28;1;8;0;1;73.204;425.141;28.542;37.796;307.409
28;1;8;15;1;70.773;483.31;30.447;39.546;360.699
28;1;8;30;1;68.118;530.191;32.661;41.041;412.305
28;1;8;45;1;66.538;581.276;35.558;42.377;466.206
28;1;9;0;1;65.728;653.404;38.16;43.32;539.918
28;1;9;15;1;61.643;704.836;42.097;44.597;591.266
28;1;9;30;1;60.317;768.061;43.068;44.821;662.925
28;1;9;45;1;59.618;800.028;43.664;44.937;709.229
28;1;10;0;1;57.841;775.961;44.575;45.064;678.435
28;1;10;15;1;56.231;880.728;47.973;45.285;803.194
28;1;10;30;1;55.118;337.248;38.389;43.13;325.03
28;1;10;45;1;57.457;305.69;29.199;40.462;312.145
28;1;11;0;1;53.302;697.349;38.685;44.022;667.813
28;1;11;15;1;50.521;422.671;36.504;43.445;425.927
28;1;11;30;1;51.249;268.218;28.899;40.715;286.494
28;1;11;45;1;48.733;818.549;37.428;43.395;818.096
28;1;12;0;0;43.437;959.953;53.051;44.391;959.965
28;1;12;15;0;44.332;471.631;42.236;43.939;486.431
28;1;12;30;0;43.261;539.665;36.659;43.639;567.855
28;1;12;45;0;42.791;393.213;33.663;42.823;424.334
28;1;1;0;0;44.028;242.278;30.841;41.75;273.759
28;1;1;15;0;48.719;93.659;23.906;38.36;96.039
28;1;1;30;0;60.353;35.305;21.12;36.084;34.589
28;1;1;45;0;62.373;35.583;19.531;34.575;35.245
28;1;2;0;0;62.379;35.758;18.714;34.039;37.716
28;1;2;15;0;66.829;70.093;16.671;32.27;65.122
28;1;2;30;0;72.745;94.639;16.064;31.085;101.728
28;1;2;45;0;75.019;195.481;19.291;33.156;282.131
28;1;3;0;0;71.187;251.515;23.585;36.906;478.646
28;1;3;15;0;69.367;211.669;24.209;37.125;344.893
28;1;3;30;0;69.771;128.135;22.131;35.853;203.049
28;1;3;45;0;69.952;108.221;20.353;34.544;136.909
28;1;4;0;0;69.237;114.856;19.694;33.806;161.737
28;1;4;15;0;67.321;83.261;20.006;34.23;102.373
28;1;4;30;0;66.715;95.465;19.929;34.238;156.245
28;1;4;45;0;66.546;100.681;18.914;33.726;271.844
28;1;5;0;0;62.518;148.693;21.662;36.271;285.331
28;1;5;15;0;64.611;103.617;22.444;36.387;202.259
28;1;5;30;0;63.421;51.75;20.583;35.315;91.369
28;1;5;45;0;65.972;16.53;18.562;33.405;13.197
28;1;6;0;0;67.011;4.956;17.265;32.171;1.555
28;1;6;15;0;69.195;1.781;16.872;31.606;0.023
28;1;6;30;0;71.567;1.035;15.889;30.51;0
28;1;6;45;0;75.375;1.032;14.802;29.36;0
28;1;7;0;0;82.039;1.022;13.722;27.661;0
28;1;7;15;0;83.491;1.019;13.641;27.617;0
28;1;7;30;0;83.527;1.015;13.685;27.383;0
28;1;7;45;0;84.314;1.019;14.198;27.417;0
28;1;8;0;0;84.246;1.016;14.138;27.305;0
28;1;8;15;0;83.617;1.019;14.354;27.598;0.163
28;1;8;30;0;83.229;1.021;14.465;27.699;0.236
28;1;8;45;0;81.308;1.023;14.894;28.411;0.142
28;1;9;0;0;78.348;1.021;14.424;27.858;0
28;1;9;15;0;78.963;1.011;13.899;27.441;0
28;1;9;30;0;79.052;1.018;14.361;27.826;0
28;1;9;45;0;83.058;1.01;13.463;26.299;0
28;1;10;0;0;83.426;1.005;13.273;25.86;0
28;1;10;15;0;83.443;1.005;13.115;25.671;0
28;1;10;30;0;84.312;1.003;12.851;25.195;0
28;1;10;45;0;83.693;1.006;13.281;25.724;0.065
28;1;11;0;0;85.358;1.001;12.813;24.862;0
28;1;11;15;0;86.322;1.001;12.85;24.814;0.001
28;1;11;30;0;85.173;1.009;13.606;25.861;0.211
28;1;11;45;0;84.819;1.008;13.617;26.091;0.093
29;1;12;0;1;86.833;1;12.658;24.753;0
29;1;12;15;1;86.905;0.992;11.619;23.331;0
29;1;12;30;1;87.913;0.985;11.201;22.621;0
29;1;12;45;1;87.727;0.988;10.97;22.108;0
29;1;1;0;1;87.871;0.99;10.867;21.658;0
29;1;1;15;1;86.553;1;12.209;23.362;1.077
29;1;1;30;1;85.997;1.005;12.601;23.809;0.043
29;1;1;45;1;86.424;0.995;11.619;22.649;0
29;1;2;0;1;86.781;0.987;11.118;21.977;0
29;1;2;15;1;86.405;0.993;11.664;22.705;0.073
29;1;2;30;1;87.266;0.984;10.48;21.06;0
29;1;2;45;1;87.53;0.986;10.621;20.981;0
29;1;3;0;1;87.174;0.991;11.333;21.652;0.019
29;1;3;15;1;84.812;0.992;11.022;21.406;0
29;1;3;30;1;84.405;0.993;10.897;21.23;0
29;1;3;45;1;84.338;0.99;11.035;21.326;0
29;1;4;0;1;84.803;0.991;10.336;20.257;0
29;1;4;15;1;85.877;0.985;9.625;19.209;0
29;1;4;30;1;86.184;0.989;10.331;19.985;0.249
29;1;4;45;1;85.079;0.996;11.051;20.907;0.022
29;1;5;0;1;84.593;0.993;11.231;21.125;0
29;1;5;15;1;84.226;0.992;11.066;21.11;0
29;1;5;30;1;84.886;0.984;10.234;20.255;0
29;1;5;45;1;86.426;0.979;9.566;19.207;0
29;1;6;0;1;86.723;0.985;9.441;18.973;0
29;1;6;15;1;86.696;2.607;9.285;18.613;0.832
29;1;6;30;1;85.501;11.214;9.2;18.415;9.853
29;1;6;45;1;85.682;23.203;9.539;18.795;22.09
29;1;7;0;1;85.495;67.375;10.393;19.644;54.263
29;1;7;15;1;81.821;173.758;15.05;25.03;123.021
29;1;7;30;1;80.46;208.222;17.473;27.656;155.851
29;1;7;45;1;80.127;230.049;17.809;28.141;179.295
29;1;8;0;1;77.701;369.893;23.825;33.879;278.543
29;1;8;15;1;74.845;465.403;28.551;37.983;354.235
29;1;8;30;1;68.367;548.962;33.367;41.168;422.989
29;1;8;45;1;63.74;633.629;36.713;42.805;498.023
29;1;9;0;1;62.716;688.51;37.441;43.046;554.613
29;1;9;15;1;60.143;727.309;40.653;44.158;599.678
29;1;9;30;1;58.799;769.62;42.993;44.684;647.921
29;1;9;45;1;53.145;828.262;47.179;45.165;712.004
29;1;10;0;1;51.639;837.801;46.259;45.139;741.957
29;1;10;15;1;51.264;859.203;46.944;45.161;778.646
29;1;10;30;1;51.239;500.573;38.105;43.705;460.35
29;1;10;45;1;49.369;958.593;45.471;44.712;913.263
29;1;11;0;1;50.234;483.128;41.781;44.382;467.194
29;1;11;15;1;52.345;396.465;37.653;43.701;393.975
29;1;11;30;1;51.766;317.337;32.847;42.204;320.775
29;1;11;45;1;48.679;626.459;37.713;43.526;640.065
29;1;12;0;0;46.847;505.293;42.199;44.183;529.367
29;1;12;15;0;46.469;765.485;42.134;44.699;794.483
29;1;12;30;0;44.927;376.17;37.029;43.889;400.011
29;1;12;45;0;45.763;260.946;31.453;42.086;287.925
29;1;1;0;0;50.945;174.321;28.461;40.78;192.121
29;1;1;15;0;54.806;230.357;27.842;40.127;277.925
29;1;1;30;0;52.794;263.284;31.275;41.84;300.044
29;1;1;45;0;55.975;115.405;24.774;38.346;145.747
29;1;2;0;0;54.275;223.974;25.86;39.186;326.297
29;1;2;15;0;50.493;265.078;30.457;41.916;672.134
29;1;2;30;0;52.754;128.296;27.437;40.329;144.229
29;1;2;45;0;53.682;82.775;24.535;38.612;111.331
29;1;3;0;0;56.297;106.5;23.975;37.87;145.5
29;1;3;15;0;54.04;147.849;25.399;38.88;203.874
29;1;3;30;0;57.391;61.255;22.856;37.21;90.904
29;1;3;45;0;57.001;108.616;22.948;37.106;134.65
29;1;4;0;0;56.353;116.552;24.049;37.929;150.857
29;1;4;15;0;60.127;119.908;23.594;37.421;167.239
29;1;4;30;0;63;126.913;23.753;37.225;167.465
29;1;4;45;0;65.984;112.357;23.347;37.125;154.749
29;1;5;0;0;66.349;89.691;23.119;37.024;127.427
29;1;5;15;0;67.96;24.866;20.778;35.17;28.365
29;1;5;30;0;70.155;14.775;19.203;33.744;14.761
29;1;5;45;0;70.252;7.969;18.601;33.123;11.307
29;1;6;0;0;69.201;4.895;18.115;32.753;4.023
29;1;6;15;0;68.658;1.305;17.568;32.043;0.02
29;1;6;30;0;68.762;1.041;14.593;29.112;0
29;1;6;45;0;78.595;1.013;12.451;26.15;0
29;1;7;0;0;80.705;1.013;12.452;25.927;0
29;1;7;15;0;82.104;1.017;13.459;27.017;0
29;1;7;30;0;87.074;1.017;13.282;25.963;0
29;1;7;45;0;86.706;1.02;13.571;26.352;0.237
29;1;8;0;0;86.252;1.018;13.959;26.742;0.131
29;1;8;15;0;85.743;1.021;13.987;26.777;0.002
29;1;8;30;0;86.025;1.021;14.007;26.772;0
29;1;8;45;0;85.957;1.019;14.011;26.772;0
29;1;9;0;0;85.607;1.017;13.919;26.626;0
29;1;9;15;0;84.408;1.017;13.926;26.681;0
29;1;9;30;0;85.69;1.016;13.922;26.546;0
29;1;9;45;0;86.181;1.012;13.781;26.289;0
29;1;10;0;0;85.539;1.014;13.774;26.339;0
29;1;10;15;0;85.413;1.015;13.735;26.258;0
29;1;10;30;0;85.38;1.012;13.519;26.011;0
29;1;10;45;0;85.52;1.005;13.015;25.46;0
29;1;11;0;0;85.796;1;12.379;24.635;0
29;1;11;15;0;85.976;0.999;12.267;24.21;0
29;1;11;30;0;84.887;1.006;12.817;24.829;0
29;1;11;45;0;84.91;1.007;12.767;24.634;0
30;1;12;0;1;84.846;1.01;13.094;24.935;0.004
30;1;12;15;1;84.485;1.007;13.177;25.041;0
30;1;12;30;1;84.237;1.003;13.132;24.98;0
30;1;12;45;1;83.678;1.006;13.293;25.358;0.002
30;1;1;0;1;84.109;1.006;13.088;25.019;0
30;1;1;15;1;85.778;0.999;12.373;23.989;0
30;1;1;30;1;85.075;0.997;11.917;23.523;0
30;1;1;45;1;85.257;0.993;11.507;22.883;0
30;1;2;0;1;86.083;0.995;10.989;21.982;0
30;1;2;15;1;86.755;0.993;10.568;21.255;0
30;1;2;30;1;85.952;0.993;10.336;20.953;0
30;1;2;45;1;85.349;0.994;10.262;20.733;0
30;1;3;0;1;84.365;0.996;10.357;20.799;0
30;1;3;15;1;82.265;0.999;10.671;21.368;0
30;1;3;30;1;82.934;0.996;10.468;20.929;0
30;1;3;45;1;84.736;0.991;9.971;19.985;0
30;1;4;0;1;84.238;0.996;10.853;20.952;0.236
30;1;4;15;1;84.477;0.999;11.141;21.262;0.002
30;1;4;30;1;84.714;0.995;10.629;20.706;0
30;1;4;45;1;84.741;0.992;10.088;19.925;0
30;1;5;0;1;85.063;0.99;9.851;19.452;0
30;1;5;15;1;84.43;0.992;10.491;20.237;0.269
30;1;5;30;1;83.874;0.997;11.278;21.408;0.2
30;1;5;45;1;84.154;0.998;11.059;21.318;0
30;1;6;0;1;84.359;0.999;10.887;21.163;0
30;1;6;15;1;82.374;2.321;11.529;22.363;2.005
30;1;6;30;1;80.202;9.294;11.492;22.645;8.716
30;1;6;45;1;79.703;21.755;11.743;23.201;22.155
30;1;7;0;1;81.463;24.871;11.629;23.144;25.956
30;1;7;15;1;79.342;39.223;12.38;24.309;41.167
30;1;7;30;1;82.093;79.326;13.369;24.733;72.097
30;1;7;45;1;77.697;345.61;21.344;32.385;251.406
30;1;8;0;1;67.157;412.245;29.045;39.351;303.329
30;1;8;15;1;65.701;471.84;33.523;41.776;353.207
30;1;8;30;1;61.826;528.999;36.62;43.257;404.155
30;1;8;45;1;62.771;492.641;36.678;43.18;382.069
30;1;9;0;1;66.782;521.714;31.348;40.798;441.293
30;1;9;15;1;65.888;356.561;30.344;40.257;329.7
30;1;9;30;1;63.057;704.3;36.117;42.152;615.682
30;1;9;45;1;52.717;685.006;40.731;44.263;597.72
30;1;10;0;1;46.125;862.722;50.009;44.871;766.879
30;1;10;15;1;46.979;932.393;51.521;44.908;828.426
30;1;10;30;1;45.695;840.341;51.746;44.832;755.507
30;1;10;45;1;44.477;770.023;51.183;44.821;721.471
30;1;11;0;1;44.765;246.231;35.297;43.23;239.537
30;1;11;15;1;47.526;323.823;31.741;41.851;347.978
30;1;11;30;1;46.428;464.003;34.579;42.719;478.979
30;1;11;45;1;43.309;655.602;37.267;43.717;661.938
30;1;12;0;0;51.566;558.835;32.937;41.822;573.317
30;1;12;15;0;53.049;384.973;28.232;39.695;412.334
30;1;12;30;0;53.465;408.355;28.308;39.831;444.013
30;1;12;45;0;49.302;890.355;40.629;44.024;931.659
30;1;1;0;0;48.617;741.739;39.906;44.027;756.608
30;1;1;15;0;50.637;717.987;36.941;43.349;763.565
30;1;1;30;0;49.099;497.185;38.311;43.324;650.048
30;1;1;45;0;47.812;159.678;24.886;38.814;878.419
30;1;2;0;0;42.703;167.755;25.915;40.279;923.692
30;1;2;15;0;43.093;127.021;24.994;39.75;914.411
30;1;2;30;0;44.907;80.513;22.592;38.166;858.369
30;1;2;45;0;46.567;67.465;21.223;37.026;817.847
30;1;3;0;0;44.383;82.232;22.198;38.004;753.572
30;1;3;15;0;46.245;73.051;21.832;37.695;735.623
30;1;3;30;0;46.383;79.687;21.855;37.561;686.057
30;1;3;45;0;50.993;54.735;20.354;35.913;126.768
30;1;4;0;0;50.594;51.37;20.028;35.795;351.084
30;1;4;15;0;52.032;46.605;19.714;35.396;80.938
30;1;4;30;0;53.629;44.519;19.307;34.93;78.301
30;1;4;45;0;61.026;67.181;20.042;35.435;135.047
30;1;5;0;0;74.285;32.575;18.66;33.605;61.801
30;1;5;15;0;74.069;38.596;18.441;33.374;101.15
30;1;5;30;0;73.003;19.843;17.951;32.988;65.611
30;1;5;45;0;72.314;13.808;18.078;33.072;24.005
30;1;6;0;0;72.537;6.16;18.139;33;9.648
30;1;6;15;0;71.409;1.378;17.953;33.004;0.112
30;1;6;30;0;74.505;1.039;17.353;32;0
30;1;6;45;0;74.271;1.051;17.138;31.859;0
30;1;7;0;0;76.51;1.05;17.073;31.485;0
30;1;7;15;0;77.595;1.048;16.965;31.172;0
30;1;7;30;0;76.077;1.045;16.441;31.074;0
30;1;7;45;0;78.794;1.034;15.149;29.546;0
30;1;8;0;0;78.08;1.027;14.627;29.043;0
30;1;8;15;0;72.776;1.025;14.555;28.68;0.001
30;1;8;30;0;70.205;1.025;14.416;28.426;0.002
30;1;8;45;0;69.253;1.028;14.22;28.196;0
30;1;9;0;0;68.513;1.028;13.857;27.719;0
30;1;9;15;0;67.839;1.024;13.779;27.52;0
30;1;9;30;0;67.936;1.023;13.963;27.642;0
30;1;9;45;0;68.29;1.022;14.002;27.694;0
30;1;10;0;0;69.091;1.025;13.873;27.435;0
30;1;10;15;0;68.604;1.019;13.284;26.788;0
30;1;10;30;0;70.977;1.017;13.291;26.478;0
30;1;10;45;0;71.673;1.014;13.25;26.226;0.039
30;1;11;0;0;73.299;1.016;13.827;26.622;0.084
30;1;11;15;0;72.069;1.019;14.142;27.199;0.191
30;1;11;30;0;73.423;1.019;14.013;26.998;0
30;1;11;45;0;74.537;1.011;13.179;25.955;0
31;1;12;0;1;77.384;1.002;12.054;23.914;0
31;1;12;15;1;76.087;0.999;11.677;23.574;0
31;1;12;30;1;73.728;0.997;11.553;23.727;0
31;1;12;45;1;72.903;1.002;11.95;24.05;0.061
